Dealer ID,Dealer Name,Dealer Number,Dealer Comment,Dealer Address,Dealer City,Dealer State,dealer Iframe Map,Zip Code,Detail URL,Image From URL,Local Image URL,Title,Year,Make,Model,Vin,Price,Miles,Type,Model No,Trim,Stock,Engine Details,Transmission,Body Description,Fuel,Drive Info,MPG City,MPG Highway,Exterior Color,Star,Created Date,Batch No,Dealer Link,Monthly Pay,In Market,MPG,Interior Color,Drivetrain,Status,Dealer Inventory Count
CG-241000,Drive Out Auto Center,2108995046,Steel Wheels · Backup Camera,"3223 San Pedro Ave
San Antonio, TX 78212 Map & directions
https://www.driveout.net
Sales: (210) 899-5046",San Antonio,TX,,78212,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=394564517/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/08/28/01/17/2018_ford_transit_passenger-pic-417709086543335202-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2018_Ford_Transit_Passenger_350_XLT_Low_Roof_LWB_RWD_with_60_40_Passenger_Side_Doors_1FBZX2ZM6JKB43002_8714.jpg,2018 Ford Transit Passenger 350 XLT Low Roof LWB RWD with 60/40 Passenger-Side Doors,2018,Ford,Transit Passenger,1FBZX2ZM6JKB43002,29998,72650 mi,Used,,350 XLT Low Roof LWB RWD with 60/40 Passenger-Side Doors,8714,275 hp 3.7L V6,6-Speed Automatic Overdrive,Van,Gasoline,,,,White,,2024-10-29 16:03:15,1,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=394564517/NONE/DEFAULT,635,,N/A,Gray,Rear-Wheel Drive,Fair Deal,34,Online reservation available
CG-241000,Drive Out Auto Center,2108995046,Steel Wheels · Backup Camera,"3223 San Pedro Ave
San Antonio, TX 78212 Map & directions
https://www.driveout.net
Sales: (210) 899-5046",San Antonio,TX,,78212,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=399261697/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/23/00/53/2016_ford_explorer-pic-8386344951544553310-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2016_Ford_Explorer_Police_Interceptor_Utility_AWD_1FM5K8AR9GGC14879_8744.jpg,2016 Ford Explorer Police Interceptor Utility AWD,2016,Ford,Explorer,1FM5K8AR9GGC14879,12998,85330 mi,Used,,Police Interceptor Utility AWD,8744,304 hp 3.7L V6,N/A,SUV / Crossover,Gasoline,,,,Black,,2024-10-29 16:03:26,1,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=399261697/NONE/DEFAULT,275,,N/A,Black,All-Wheel Drive,Fair Deal,34,Online reservation available · New arrival
CG-241000,Drive Out Auto Center,2108995046,Steel Wheels · Backup Camera,"3223 San Pedro Ave
San Antonio, TX 78212 Map & directions
https://www.driveout.net
Sales: (210) 899-5046",San Antonio,TX,,78212,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=397971860/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/06/20/44/2019_ford_transit_cargo-pic-6792018323113818013-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2019_Ford_Transit_Cargo_250_Low_Roof_RWD_with_Sliding_Passenger_Side_Door_1FTYR1YM3KKA48993_8742.jpg,2019 Ford Transit Cargo 250 Low Roof RWD with Sliding Passenger-Side Door,2019,Ford,Transit Cargo,1FTYR1YM3KKA48993,20998,103900 mi,Used,,250 Low Roof RWD with Sliding Passenger-Side Door,8742,275 hp 3.7L V6,6-Speed Automatic Overdrive,Van,Gasoline,,,,White,,2024-10-29 16:03:37,1,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=397971860/NONE/DEFAULT,433,,N/A,Black,Rear-Wheel Drive,Good Deal,34,Online reservation available
CG-241000,Drive Out Auto Center,2108995046,Steel Wheels · Backup Camera,"3223 San Pedro Ave
San Antonio, TX 78212 Map & directions
https://www.driveout.net
Sales: (210) 899-5046",San Antonio,TX,,78212,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=390015907/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/07/04/02/17/2018_ford_transit_cargo-pic-8760932650080820540-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2018_Ford_Transit_Cargo_250_3dr_LWB_Medium_Roof_Cargo_Van_with_Sliding_Passenger_Side_Door_1FTYR2CM9JKA78494_8656.jpg,2018 Ford Transit Cargo 250 3dr LWB Medium Roof Cargo Van with Sliding Passenger Side Door,2018,Ford,Transit Cargo,1FTYR2CM9JKA78494,20998,109870 mi,Used,,250 3dr LWB Medium Roof Cargo Van with Sliding Passenger Side Door,8656,275 hp 3.7L V6,6-Speed Automatic Overdrive,Van,Gasoline,,,,White,,2024-10-29 16:03:49,1,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=390015907/NONE/DEFAULT,445,,N/A,Black,Rear-Wheel Drive,Good Deal,34,Online reservation available
CG-241000,Drive Out Auto Center,2108995046,Steel Wheels · Bluetooth · & more,"3223 San Pedro Ave
San Antonio, TX 78212 Map & directions
https://www.driveout.net
Sales: (210) 899-5046",San Antonio,TX,,78212,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=399430280/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/25/01/07/2019_nissan_nv200-pic-2630878298124774744-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2019_Nissan_NV200_SV_FWD_3N6CM0KN0KK698435_8731.jpg,2019 Nissan NV200 SV FWD,2019,Nissan,NV200,3N6CM0KN0KK698435,21998,22780 mi,Used,,SV FWD,8731,131 hp 2L I4,Continuously Variable Transmission,Van,Gasoline,,,,White,,2024-10-29 16:04:00,1,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=399430280/NONE/DEFAULT,453,,25 MPG,Black,Front-Wheel Drive,Fair Deal,34,Online reservation available · New arrival
CG-241000,Drive Out Auto Center,2108995046,Steel Wheels · Bluetooth · & more,"3223 San Pedro Ave
San Antonio, TX 78212 Map & directions
https://www.driveout.net
Sales: (210) 899-5046",San Antonio,TX,,78212,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=396491836/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/04/00/46/2015_ford_transit_cargo-pic-5624994432349613183-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2015_Ford_Transit_Cargo_150_3dr_SWB_Low_Roof_with_60_40_Side_Passenger_Doors_1FTNE1ZM9FKA95626_8738.jpg,2015 Ford Transit Cargo 150 3dr SWB Low Roof with 60/40 Side Passenger Doors,2015,Ford,Transit Cargo,1FTNE1ZM9FKA95626,17498,131410 mi,Used,,150 3dr SWB Low Roof with 60/40 Side Passenger Doors,8738,3.7L V6 Flex Fuel Vehicle,6-Speed Automatic Overdrive,Van,Flex Fuel Vehicle,,,,White,,2024-10-29 16:04:11,1,https://www.cargurus.com/Cars/m-Drive-Out-Auto-Center-sp349655#listing=396491836/NONE/DEFAULT,370,,N/A,Gray,Rear-Wheel Drive,Fair Deal,34,Online reservation available
CG-241000,Ruben's Auto Sales,N/A,Navigation System · Alloy Wheels · & more,"2607 S Zarzamora St
San Antonio, TX 78207
http://www.rubensautosalesllc.net
Sales: (210) 224-0040",San Antonio,TX,,78207,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=399691402/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/27/04/59/2011_ford_expedition-pic-5440496212604663770-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2011_Ford_Expedition_XLT_1FMJK1H58BEF18900_4808438.jpg,2011 Ford Expedition XLT,2011,Ford,Expedition,1FMJK1H58BEF18900,6900,187561 mi,Used,,XLT,4808438,310 hp 5.4L V8 Flex Fuel Vehicle,Automatic,SUV / Crossover,Flex Fuel Vehicle,,,,White Platinum Metallic Tri-Coat,,2024-10-29 16:05:09,1,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=399691402/NONE/DEFAULT,146,,17 MPG,N/A,4X2,Fair Deal,56,N/A
CG-241000,Ruben's Auto Sales,N/A,Leather Seats · Sunroof/Moonroof · & more,"2607 S Zarzamora St
San Antonio, TX 78207
http://www.rubensautosalesllc.net
Sales: (210) 224-0040",San Antonio,TX,,78207,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=399804444/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/29/04/54/2016_audi_q5-pic-4039646129618997723-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2016_Audi_Q5_2.0T_Premium_Plus_AWD_WA1L2AFP1GA053435_4808857.jpg,2016 Audi Q5 2.0T Premium Plus AWD,2016,Audi,Q5,WA1L2AFP1GA053435,10900,134650 mi,Used,,2.0T Premium Plus AWD,4808857,220 hp 2L I4 Flex Fuel Vehicle,Automatic,SUV / Crossover,Flex Fuel Vehicle,,,,Cuvee Silver Metallic,,2024-10-29 16:05:20,1,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=399804444/NONE/DEFAULT,231,,24 MPG,N/A,All-Wheel Drive,Fair Deal,56,N/A
CG-241000,Ruben's Auto Sales,N/A,Navigation System · Alloy Wheels · & more,"2607 S Zarzamora St
San Antonio, TX 78207
http://www.rubensautosalesllc.net
Sales: (210) 224-0040",San Antonio,TX,,78207,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=391583975/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/09/23/00/37/2012_ford_expedition-pic-4745674476527587085-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2012_Ford_Expedition_XLT_4WD_1FMJU1J55CEF44618_4740058.jpg,2012 Ford Expedition XLT 4WD,2012,Ford,Expedition,1FMJU1J55CEF44618,8900,131461 mi,Used,,XLT 4WD,4740058,310 hp 5.4L V8 Flex Fuel Vehicle,Automatic,SUV / Crossover,Flex Fuel Vehicle,,,,Autumn Red Metallic,,2024-10-29 16:05:32,1,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=391583975/NONE/DEFAULT,189,,15 MPG,Camel,Four-Wheel Drive,Fair Deal,56,N/A
CG-241000,Ruben's Auto Sales,N/A,Leather Seats · Sunroof/Moonroof · & more,"2607 S Zarzamora St
San Antonio, TX 78207
http://www.rubensautosalesllc.net
Sales: (210) 224-0040",San Antonio,TX,,78207,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=390343454/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/09/10/00/28/2014_volvo_xc90-pic-2239678919845834450-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2014_Volvo_XC90_3.2_AWD_YV4952CZ4E1693572_4729711.jpg,2014 Volvo XC90 3.2 AWD,2014,Volvo,XC90,YV4952CZ4E1693572,6900,158864 mi,Used,,3.2 AWD,4729711,240 hp 3.2L I6,Automatic,SUV / Crossover,Gasoline,,,,Electric Silver Metallic,,2024-10-29 16:05:43,1,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=390343454/NONE/DEFAULT,146,,19 MPG,Leather,All-Wheel Drive,Good Deal,56,N/A
CG-241000,Ruben's Auto Sales,N/A,Sunroof/Moonroof · Adaptive Cruise Control · & more,"2607 S Zarzamora St
San Antonio, TX 78207
http://www.rubensautosalesllc.net
Sales: (210) 224-0040",San Antonio,TX,,78207,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=380729388/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/09/13/00/20/2019_mazda_mazda6-pic-512191587193062339-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2019_Mazda_MAZDA6_Touring_FWD_JM1GL1VM3K1501100_4647090.jpg,2019 Mazda MAZDA6 Touring FWD,2019,Mazda,MAZDA6,JM1GL1VM3K1501100,13900,109579 mi,Used,,Touring FWD,4647090,187 hp 2.5L I4,Automatic,Sedan,Gasoline,,,,Machine Gray Metallic,,2024-10-29 16:05:54,1,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=380729388/NONE/DEFAULT,287,,30 MPG,Black,Front-Wheel Drive,Great Deal,56,N/A
CG-241000,Ruben's Auto Sales,N/A,Leather Seats · Navigation System · & more,"2607 S Zarzamora St
San Antonio, TX 78207
http://www.rubensautosalesllc.net
Sales: (210) 224-0040",San Antonio,TX,,78207,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=397247267/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/09/28/00/13/2009_gmc_yukon-pic-1550729400652704891-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2009_GMC_Yukon_SLT_XFE_1GKFC33059R187618_4786195.jpg,2009 GMC Yukon SLT XFE,2009,GMC,Yukon,1GKFC33059R187618,9600,150208 mi,Used,,SLT XFE,4786195,310 hp 5.3L V8 Flex Fuel Vehicle,Automatic,SUV / Crossover,Flex Fuel Vehicle,,,,Onyx Black,,2024-10-29 16:06:05,1,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=397247267/NONE/DEFAULT,203,,18 MPG,Black (Ebony),4X2,Good Deal,56,N/A
CG-241000,Ruben's Auto Sales,N/A,Sunroof/Moonroof · Alloy Wheels · & more,"2607 S Zarzamora St
San Antonio, TX 78207
http://www.rubensautosalesllc.net
Sales: (210) 224-0040",San Antonio,TX,,78207,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=391914315/NONE/DEFAULT,Image not found,uploads/single_image/2014_Volkswagen_Passat_TDI_SE_with_Sunroof_1VWBN7A32EC087639_4756546.jpg,2014 Volkswagen Passat TDI SE with Sunroof,2014,Volkswagen,Passat,1VWBN7A32EC087639,7900,134724 mi,Used,,TDI SE with Sunroof,4756546,140 hp 2L I4 Diesel,Automatic,Sedan,Diesel,,,,Night Blue Metallic,,2024-10-29 16:06:12,1,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=391914315/NONE/DEFAULT,168,,35 MPG,N/A,Front-Wheel Drive,Fair Deal,56,N/A
CG-241000,Ruben's Auto Sales,N/A,Chrome Wheels · Bluetooth · & more,"2607 S Zarzamora St
San Antonio, TX 78207
http://www.rubensautosalesllc.net
Sales: (210) 224-0040",San Antonio,TX,,78207,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=399610363/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/26/04/39/2017_ram_1500-pic-9080488708547448760-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2017_RAM_1500_Lone_Star_Crew_Cab_RWD_1C6RR6LG8HS751959_4807676.jpg,2017 RAM 1500 Lone Star Crew Cab RWD,2017,RAM,1500,1C6RR6LG8HS751959,13900,151293 mi,Used,,Lone Star Crew Cab RWD,4807676,305 hp 3.6L V6 Flex Fuel Vehicle,Automatic,Pickup Truck,Flex Fuel Vehicle,,,,Gray (Granite Crystal Metallic Clearcoat),,2024-10-29 16:06:23,1,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=399610363/NONE/DEFAULT,294,,21 MPG,Diesel Gray/Black,4X2,Good Deal,56,N/A
CG-241000,Ruben's Auto Sales,N/A,Leather Seats · Navigation System · & more,"2607 S Zarzamora St
San Antonio, TX 78207
http://www.rubensautosalesllc.net
Sales: (210) 224-0040",San Antonio,TX,,78207,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=389930025/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/09/03/00/21/2013_ford_expedition-pic-6511612590313825666-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2013_Ford_Expedition_Limited_1FMJU1K50DEF28889_4726073.jpg,2013 Ford Expedition Limited,2013,Ford,Expedition,1FMJU1K50DEF28889,12600,127975 mi,Used,,Limited,4726073,310 hp 5.4L V8 Flex Fuel Vehicle,Automatic,SUV / Crossover,Flex Fuel Vehicle,,,,Ingot Silver Metallic,,2024-10-29 16:06:34,1,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=389930025/NONE/DEFAULT,267,,17 MPG,Charcoal Black Leather,4X2,Fair Deal,56,N/A
CG-241000,Ruben's Auto Sales,N/A,Steel Wheels,"2607 S Zarzamora St
San Antonio, TX 78207
http://www.rubensautosalesllc.net
Sales: (210) 224-0040",San Antonio,TX,,78207,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=385301832/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/09/08/01/32/2016_hyundai_elantra-pic-5264563833285198645-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2016_Hyundai_Elantra_SE_FWD_5NPDH4AE0GH685173_4686878.jpg,2016 Hyundai Elantra SE FWD,2016,Hyundai,Elantra,5NPDH4AE0GH685173,7900,104526 mi,Used,,SE FWD,4686878,145 hp 1.8L I4,Automatic,Sedan,Gasoline,,,,N/A,,2024-10-29 16:06:45,1,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=385301832/NONE/DEFAULT,168,,33 MPG,N/A,Front-Wheel Drive,Great Deal,56,N/A
CG-241000,Ruben's Auto Sales,N/A,Alloy Wheels · Trailer Package · & more,"2607 S Zarzamora St
San Antonio, TX 78207
http://www.rubensautosalesllc.net
Sales: (210) 224-0040",San Antonio,TX,,78207,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=389735934/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/09/28/00/22/2013_ford_f-150-pic-7582284514434991123-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2013_Ford_F_150_1FTFX1CF5DFA79437_4742777.jpg,2013 Ford F-150,2013,Ford,F-150,1FTFX1CF5DFA79437,13900,127828 mi,Used,,N/A,4742777,360 hp 5L V8 Flex Fuel Vehicle,Automatic,Pickup Truck,Flex Fuel Vehicle,,,,Oxford White,,2024-10-29 16:06:56,1,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=389735934/NONE/DEFAULT,294,,N/A,Steel Gray,4X2,Good Deal,56,N/A
CG-241000,Ruben's Auto Sales,N/A,Leather Seats · Navigation System · & more,"2607 S Zarzamora St
San Antonio, TX 78207
http://www.rubensautosalesllc.net
Sales: (210) 224-0040",San Antonio,TX,,78207,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=397247266/NONE/DEFAULT,Image not found,uploads/single_image/2009_GMC_Yukon_Denali_1GKFC032X9R131707_4786421.jpg,2009 GMC Yukon Denali,2009,GMC,Yukon,1GKFC032X9R131707,6900,225561 mi,Used,,Denali,4786421,403 hp 6.2L V8,Automatic,SUV / Crossover,Gasoline,,,,Onyx Black,,2024-10-29 16:07:03,1,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=397247266/NONE/DEFAULT,146,,15 MPG,N/A,4X2,Good Deal,56,N/A
CG-241000,Ruben's Auto Sales,N/A,Leather Seats · Alloy Wheels · & more,"2607 S Zarzamora St
San Antonio, TX 78207
http://www.rubensautosalesllc.net
Sales: (210) 224-0040",San Antonio,TX,,78207,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=392969435/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/19/05/31/2008_mazda_mx-5_miata-pic-8974932668484596874-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2008_Mazda_MX_5_Miata_Grand_Touring_Hardtop_Convertible_JM1NC26F480147096_4802890.jpg,2008 Mazda MX-5 Miata Grand Touring Hardtop Convertible,2008,Mazda,MX-5 Miata,JM1NC26F480147096,10700,107888 mi,Used,,Grand Touring Hardtop Convertible,4802890,N/A,Automatic,Convertible,N/A,,,,Galaxy Gray Mica,,2024-10-29 16:07:14,1,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=392969435/NONE/DEFAULT,227,,N/A,Black Leather,Rear-Wheel Drive,Fair Deal,56,N/A
CG-241000,Ruben's Auto Sales,N/A,Alloy Wheels,"2607 S Zarzamora St
San Antonio, TX 78207
http://www.rubensautosalesllc.net
Sales: (210) 224-0040",San Antonio,TX,,78207,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=390077971/NONE/DEFAULT,Image not found,uploads/single_image/2013_RAM_1500_Express_Crew_Cab_RWD_1C6RR6KT6DS562459_4727563.jpg,2013 RAM 1500 Express Crew Cab RWD,2013,RAM,1500,1C6RR6KT6DS562459,11900,175872 mi,Used,,Express Crew Cab RWD,4727563,395 hp 5.7L V8,Automatic,Pickup Truck,Gasoline,,,,True Blue Pearl,,2024-10-29 16:07:21,1,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=390077971/NONE/DEFAULT,252,,17 MPG,N/A,4X2,Good Deal,56,N/A
CG-241000,Ruben's Auto Sales,N/A,Alloy Wheels,"2607 S Zarzamora St
San Antonio, TX 78207
http://www.rubensautosalesllc.net
Sales: (210) 224-0040",San Antonio,TX,,78207,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=398090342/NONE/DEFAULT,Image not found,uploads/single_image/2008_Honda_Fit_Sport_JHMGD38618S055231_4798060.jpg,2008 Honda Fit Sport,2008,Honda,Fit,JHMGD38618S055231,6800,128083 mi,Used,,Sport,4798060,109 hp 1.5L I4,Automatic,Hatchback,Gasoline,,,,Storm Silver Metallic,,2024-10-29 16:07:29,1,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=398090342/NONE/DEFAULT,144,,30 MPG,Black,Front-Wheel Drive,Fair Deal,56,N/A
CG-241000,Ruben's Auto Sales,N/A,Steel Wheels · Bluetooth · & more,"2607 S Zarzamora St
San Antonio, TX 78207
http://www.rubensautosalesllc.net
Sales: (210) 224-0040",San Antonio,TX,,78207,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=399610364/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/26/07/41/2014_honda_civic-pic-9021858578105816744-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2014_Honda_Civic_LX_2HGFB2F54EH537882_4807677.jpg,2014 Honda Civic LX,2014,Honda,Civic,2HGFB2F54EH537882,9800,152526 mi,Used,,LX,4807677,143 hp 1.8L I4,Continuously Variable Transmission,Sedan,Gasoline,,,,Brown,,2024-10-29 16:07:40,1,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=399610364/NONE/DEFAULT,208,,34 MPG,N/A,Front-Wheel Drive,Fair Deal,56,N/A
CG-241000,Ruben's Auto Sales,N/A,Alloy Wheels,"2607 S Zarzamora St
San Antonio, TX 78207
http://www.rubensautosalesllc.net
Sales: (210) 224-0040",San Antonio,TX,,78207,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=393915843/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/08/00/32/2008_hyundai_santa_fe-pic-1955591432862344762-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2008_Hyundai_Santa_Fe_2.7L_GLS_AWD_5NMSG73DX8H151497_4758350.jpg,2008 Hyundai Santa Fe 2.7L GLS AWD,2008,Hyundai,Santa Fe,5NMSG73DX8H151497,5900,143343 mi,Used,,2.7L GLS AWD,4758350,185 hp 2.7L V6,Automatic,SUV / Crossover,Gasoline,,,,Gray (Platinum Sage),,2024-10-29 16:07:52,1,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=393915843/NONE/DEFAULT,125,,20 MPG,N/A,All-Wheel Drive,Good Deal,56,N/A
CG-241000,Ruben's Auto Sales,N/A,Steel Wheels,"2607 S Zarzamora St
San Antonio, TX 78207
http://www.rubensautosalesllc.net
Sales: (210) 224-0040",San Antonio,TX,,78207,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=395013480/NONE/DEFAULT,Image not found,uploads/single_image/2014_Nissan_Rogue_Select_S_AWD_N/A_N/A.jpg,2014 Nissan Rogue Select S AWD,N/A,N/A,N/A,N/A,8900,99716 mi,Used,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,,2024-10-29 16:07:59,1,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=395013480/NONE/DEFAULT,189,,N/A,N/A,N/A,Good Deal,56,N/A
CG-241000,Ruben's Auto Sales,N/A,Alloy Wheels · Bluetooth · & more,"2607 S Zarzamora St
San Antonio, TX 78207
http://www.rubensautosalesllc.net
Sales: (210) 224-0040",San Antonio,TX,,78207,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=398550130/NONE/DEFAULT,Image not found,uploads/single_image/2017_Toyota_Camry_N/A_N/A.jpg,2017 Toyota Camry,N/A,N/A,N/A,N/A,9800,187841 mi,Used,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,,2024-10-29 16:08:10,1,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=398550130/NONE/DEFAULT,208,,N/A,N/A,N/A,Fair Deal,56,N/A
CG-241000,Ruben's Auto Sales,N/A,Alloy Wheels · Bluetooth,"2607 S Zarzamora St
San Antonio, TX 78207
http://www.rubensautosalesllc.net
Sales: (210) 224-0040",San Antonio,TX,,78207,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=384629428/NONE/DEFAULT,Image not found,uploads/single_image/2015_Mitsubishi_Mirage_RF_N/A_N/A.jpg,2015 Mitsubishi Mirage RF,N/A,N/A,N/A,N/A,5900,131933 mi,Used,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,,2024-10-29 16:08:20,1,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=384629428/NONE/DEFAULT,125,,N/A,N/A,N/A,Fair Deal,56,N/A
CG-241000,Ruben's Auto Sales,N/A,Sunroof/Moonroof · Alloy Wheels · & more,"2607 S Zarzamora St
San Antonio, TX 78207
http://www.rubensautosalesllc.net
Sales: (210) 224-0040",San Antonio,TX,,78207,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=398095742/NONE/DEFAULT,Image not found,uploads/single_image/2010_GMC_Terrain_SLT2_N/A_N/A.jpg,2010 GMC Terrain SLT2,N/A,N/A,N/A,N/A,8600,94130 mi,Used,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,,2024-10-29 16:08:35,1,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=398095742/NONE/DEFAULT,182,,N/A,N/A,N/A,Fair Deal,56,N/A
