Dealer ID,Dealer Name,Phone,Address,City,State,Custom Address,Dealer Iframe Map,Zip Code,About Dealer,Dealer Image,Radius,Rating,Review Count,Invnetory Link
D-24787175,Royal Palms Auto,N/A,5419 Griggs Rd,Houston,TX,"Houston, TX",N/A,77021,Sales person was very helpful.,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,8 mi,4.7,3,https://www.cargurus.com/Cars/m-Royal-Palms-Auto-sp446563,1,1
D-24787176,Hyatt Cars of Houston,N/A,1624 Gessner Rd,Houston,TX,"Houston, TX",N/A,77080,Great,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,8 mi,5.0,2,https://www.cargurus.com/Cars/m-Hyatt-Cars-of-Houston-sp444073,1,1
D-24787177,AutoSavvy Southwest Houston,N/A,7620 Bellaire Blvd,Houston,TX,"Houston, TX",N/A,77036,"I was already leery buying from here but they had a beautiful bmw for a great price. I asked about the car facts. They gave me a report stating it was in an accident but failed to mention it was also previously flooded. They acted like they didn’t know but if I was able to pull that info up in 5 minutes, I know they knew or were just plain negligent of the type of vehicles they are selling. If they had been straight forward they may have had a sell but trust and peace of mind was lost.",https://static.cargurus.com/images/site/2022/01/24/11/58/autosavvy_southwest_houston-pic-11527222474958168143-1600x1200.jpeg,8 mi,3.0,2,https://www.cargurus.com/Cars/m-AutoSavvy-Southwest-Houston-sp444968,1,1
D-24787178,Cartex Truck Center,N/A,6803 Bissonnet St,Houston,TX,"Houston, TX",N/A,77074,Good communication,https://static.cargurus.com/images/site/2018/01/26/12/14/car_tex_trucks-pic-3261447168720120743-200x200.jpeg,8 mi,5.0,1,https://www.cargurus.com/Cars/m-Cartex-Truck-Center-sp387149,1,1
D-24787179,Super Deal Auto Sales,N/A,6225 Beechnut St,Houston,TX,"Houston, TX",N/A,77074,No reviews available,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,8 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Super-Deal-Auto-Sales-sp309910,1,1
D-24787180,Easy Honda,N/A,10250 Old Katy Rd,Houston,TX,"Houston, TX",N/A,77043,"Never was pressured to make a decision ,",https://static.cargurus.com/images/site/2021/06/08/14/28/easy_honda-pic-11923571649070651016-200x200.jpeg,8 mi,3.7,12,https://www.cargurus.com/Cars/m-Easy-Honda-sp59386,1,1
D-24787181,G & J Car Sales,N/A,4014 Parker Road,Houston,TX,"Houston, TX",N/A,77093,"I'm 72 years old and have purchased numerous vehicles 
This was my best experience ever
Saad Zamar was the best dealer I have every come across and very professional while multitasking other functions like auto repair and taking phone inquiries 
Everybody I had contact with were respectful and pleasant
Saad helped me with getting detailed paint service and getting another remote key f",https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,8 mi,4.8,5,https://www.cargurus.com/Cars/m-G-J-Car-Sales-sp441509,1,1
D-24787182,Choice Auto,N/A,107 Gulf Bank Rd,Houston,TX,"Houston, TX",N/A,77037,"It was an exceptional experience. I am not the easiest person to please! I went to the car lot 
with my wife and 2 grandkids. I was looking for my 18 years old grandson's first car for 
college. Ali and his son were VERY nice and helpful. He immediately let my grandson and 
wife test drive the vehicle we wanted by themselves. After we decided we wanted the Lexus, I 
asked him for a better drive out price. He came in lower that what I asked him for. He held the 
car for me till the next day. I asked him for a full tank of gas and a wash and wax and he 
agreed. Ali got a very nice wax job on it. I bought a Carfax report on my own. The car was 
very low mileage for its age and in VERY good shape. Carfax's suggested price was $45% 
higher than what I paid + TTL. He doesn't have control on TTL. 
I highly recommend Ali and his dealership. The lot is not signed well but it was an overall 
excellent experience. We got a much better price than a dealership with high overhead would 
have given us.",https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,8 mi,5.0,3,https://www.cargurus.com/Cars/m-Choice-Auto-sp442292,1,1
D-24787183,Mac Haik Ford Inc.,N/A,10333 Katy Freeway,Houston,TX,"Houston, TX",N/A,77024,Responded quickly.,https://static.cargurus.com/images/site/2019/05/23/12/21/mac_haik_ford_inc_-pic-7912234452132647382-200x200.jpeg,8 mi,4.4,12,https://www.cargurus.com/Cars/m-Mac-Haik-Ford-Inc-sp58016,1,1
D-24787184,La Strada Motors,N/A,6950 Bissonnet St.,Houston,TX,"Houston, TX",N/A,77074,I contacted them and they quickly answered all questions. Very easy process to purchase a luxury vehicle online!,https://static.cargurus.com/images/site/2017/10/04/19/28/la_strada_motors-pic-2819289256910147204-200x200.jpeg,8 mi,5.0,1,https://www.cargurus.com/Cars/m-La-Strada-Motors-sp309908,1,1
D-24787185,Elite Auto Traders,N/A,"9920 Westpark Dr,  Ste 107",Houston,TX,"Houston, TX",N/A,77063,Very thorough and helpful!,https://static.cargurus.com/images/site/2016/09/10/07/19/elite_auto_traders-pic-9180869541062265205-200x200.jpeg,8 mi,3.5,6,https://www.cargurus.com/Cars/m-Elite-Auto-Traders-sp386212,1,1
D-24787186,Universal Auto Credit,N/A,5775 Fairbanks N Houston Rd,Houston,TX,"Houston, TX",N/A,77040,Thanks for responding,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,8 mi,5.0,1,https://www.cargurus.com/Cars/m-Universal-Auto-Credit-sp291958,1,1
D-24787187,All State Auto Group,N/A,10555 Eastex Fwy,Houston,TX,"Houston, TX",N/A,77093,No reviews available,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,8 mi,N/A,N/A,https://www.cargurus.com/Cars/m-All-State-Auto-Group-sp456509,1,1
D-24787188,Auto-Max,N/A,5811 Fairbanks N. Houston Rd.,Houston,TX,"Houston, TX",N/A,77040,Did a great job,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,8 mi,5.0,1,https://www.cargurus.com/Cars/m-Auto-Max-sp309883,1,1
D-24787189,Doggett Ford,N/A,9225 North Freeway,Houston,TX,"Houston, TX",N/A,77037,"Had a great experience at Doggett Ford buying my first car. Marcos was my sales guy and he was very helpful through the entire process. As well as the sales manager Christian, and the Adriana in the finance department. Great people over there, great experience overall.",https://static.cargurus.com/images/site/2021/09/29/11/15/doggett_ford-pic-4114783062852864837-1600x1200.png,8 mi,4.1,14,https://www.cargurus.com/Cars/m-Doggett-Ford-sp58020,1,1
D-24787190,Bright Auto Mart,N/A,14217 South Main Street,Houston,TX,"Houston, TX",N/A,77035,"They were awesome! very fast and professional. Matthew Gaitan was incredibly nice and even gave us 
a deal! 10/10",https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,8 mi,5.0,1,https://www.cargurus.com/Cars/m-Bright-Auto-Mart-sp441141,1,1
D-24787191,Archer Volkswagen,N/A,10400 Southwest Freeway,Houston,TX,"Houston, TX",N/A,77074,"Communication was great, but it just wasn’t the car for me. I was please with my customer service though.",https://static.cargurus.com/images/site/2022/09/21/13/15/archer_volkswagen-pic-8120643254274597477-200x200.jpeg,8 mi,5.0,2,https://www.cargurus.com/Cars/m-Archer-Volkswagen-sp278192,1,1
D-24787192,Boost Motor Company,N/A,8390 Bellaire Blvd,Houston,TX,"Houston, TX",N/A,77036,It was a very comfortable experience! Elyas answered all of our questions before and after purchasing. He was truthful about the cars we were viewing and we never felt pressured to buy a car,https://static.cargurus.com/images/site/2022/05/04/13/58/boost_motor_company-pic-5526231290294838022-200x200.jpeg,8 mi,5.0,2,https://www.cargurus.com/Cars/m-Boost-Motor-Company-sp446363,1,1
D-24787193,Scott Harrison Motor Co,N/A,2303 W Mount Houston Rd,Houston,TX,"Houston, TX",N/A,77038,10 dealer responded...very helpful,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,8 mi,3.9,23,https://www.cargurus.com/Cars/m-Scott-Harrison-Motor-Co-sp319738,1,1
D-24787194,Virtus Auto Sales,N/A,2515 West Mount Houston Road,Houston,TX,"Houston, TX",N/A,77038,Excellent,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,8 mi,5.0,1,https://www.cargurus.com/Cars/m-Virtus-Auto-Sales-sp375794,1,1
D-24787195,ATCO Trading Co.,N/A,14240 Hempstead Rd,Houston,TX,"Houston, TX",N/A,77040,Very helpful and polite. Great to deal with and highly recommend,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,9 mi,4.0,1,https://www.cargurus.com/Cars/m-ATCO-Trading-Co-sp376482,1,1
D-24787196,Thom's Motors,N/A,9912 Airline Dr,Houston,TX,"Houston, TX",N/A,77037,Good experience with the dealer.,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,9 mi,3.9,8,https://www.cargurus.com/Cars/m-Thoms-Motors-sp319733,1,1
D-24787197,Shawn's Motor Credit,N/A,4717 Gessner Road,Houston,TX,"Houston, TX",N/A,77041,Quick response and courteous.,https://static.cargurus.com/images/site/2021/01/27/16/25/shawn_s_motor_credit-pic-11078686183001079157-200x200.jpeg,9 mi,4.7,21,https://www.cargurus.com/Cars/m-Shawns-Motor-Credit-sp309867,1,1
D-24787198,Oscars Truck Center LLC,N/A,"2858 W Mount Houston Rd,  2",Houston,TX,"Houston, TX",N/A,77038,Very prompt communication.  Shared information promptly.  Took a vehicle off the display lift for us to inspect.  Great customer service,https://static.cargurus.com/images/site/2020/03/11/15/11/oscars_truck_center_llc-pic-17730154944819541672-200x200.jpeg,9 mi,4.8,5,https://www.cargurus.com/Cars/m-Oscars-Truck-Center-LLC-sp437105,1,1
D-24787199,DriveTime of North Houston,N/A,9645 North Freeway,Houston,TX,"Houston, TX",N/A,77037,No reviews available,No image,9 mi,N/A,N/A,https://www.cargurus.com/Cars/m-DriveTime-of-North-Houston-sp343919,1,1
D-24787200,Ricky Auto Sales,N/A,10105 Airline Dr,Houston,TX,"Houston, TX",N/A,77037,They provided the information I needed at the time. Thank you!,https://static.cargurus.com/images/site/2020/04/29/19/41/ricky_auto_sales-pic-6073390422068322-200x200.jpeg,9 mi,5.0,3,https://www.cargurus.com/Cars/m-Ricky-Auto-Sales-sp436960,1,1
D-24787201,Sabz Motors,N/A,610 Aldine Mail Rd,Houston,TX,"Houston, TX",N/A,77037,No reviews available,No image,9 mi,5.0,3,https://www.cargurus.com/Cars/m-Sabz-Motors-sp434264,1,1
D-24787202,AAA Auto Center,N/A,2951 Washington Dr,Houston,TX,"Houston, TX",N/A,77038,Only gives automated response and they don't answer your specific question.,https://static.cargurus.com/images/site/2019/03/04/10/17/aaa_auto_center-pic-9006179272862608530-200x200.jpeg,9 mi,2.0,2,https://www.cargurus.com/Cars/m-AAA-Auto-Center-sp380959,1,1
D-24787203,AZ Cars,N/A,2418 W Sam Houston Pkwy N,Houston,TX,"Houston, TX",N/A,77043,"I just purchased a 2016 Toyota Camry from AZ Cars dealership, and I couldn’t be more pleased with the experience! From start to finish, their service was outstanding. The team was incredibly professional, knowledgeable, and friendly. They made the whole process smooth and stress-free, and their prices were the best I found around. If you’re looking for a great deal and exceptional customer service, I highly recommend AZ Cars. Thank you for making my car-buying experience so positive!",https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,9 mi,5.0,1,https://www.cargurus.com/Cars/m-AZ-Cars-sp456313,1,1
D-24787204,TXLUXURYAUTO.COM,N/A,6504 Telephone Rd,Houston,TX,"Houston, TX",N/A,77061,"Bought the truck! Shawn contacted me promptly, I told him up front I was an out of state buyer and we would never be able to meet 
in person. He was fine with that and answered every question I had, took the time to do video calls and a video walk around of the 
truck. He helped arrange shipping, sent me a video of the truck as it was loaded on the transporter.  When the truck arrived it was 
exactly as described.  Best experience I have ever had with a car dealer.  Thanks Shawn!",https://static.cargurus.com/images/site/2018/12/30/02/15/txluxuryauto_com-pic-6755738549347555886-200x200.jpeg,9 mi,4.9,9,https://www.cargurus.com/Cars/m-TXLUXURYAUTO-COM-sp406400,1,1
D-24787205,Nationwide Enterprise,N/A,1141 1/2 Brittmoore Road,Houston,TX,"Houston, TX",N/A,77043,Very helpful !,https://static.cargurus.com/images/site/2019/07/08/15/35/nationwide_enterprise-pic-8509458456898061272-200x200.jpeg,9 mi,5.0,2,https://www.cargurus.com/Cars/m-Nationwide-Enterprise-sp319746,1,1
D-24787206,Texas Trade In,N/A,10038 Grover Ln,Houston,TX,"Houston, TX",N/A,77041,"We are settling on the car tomorrow. I like the way they do business, and will start with them the next time I am in the market for a vehicle. They are upfront,  straightforward. Professional and courteous.",https://static.cargurus.com/images/site/2018/01/27/15/45/texas_trade_in-pic-738831143418494312-200x200.jpeg,9 mi,5.0,8,https://www.cargurus.com/Cars/m-Texas-Trade-In-sp404464,1,1
D-24787207,Texas Perfect Auto,N/A,10940 Katy Fwy,Houston,TX,"Houston, TX",N/A,77043,The contacted me in a short time and tried to communicate with me in a short time.,https://static.cargurus.com/images/site/2019/02/06/11/25/texas_perfect_auto-pic-2301014122888894372-200x200.jpeg,9 mi,4.1,13,https://www.cargurus.com/Cars/m-Texas-Perfect-Auto-sp376178,1,1
D-24787208,K&M Auto Sales,N/A,"12002 State Highway 249,  STE 1",Houston,TX,"Houston, TX",N/A,77086,No reviews available,No image,9 mi,N/A,N/A,https://www.cargurus.com/Cars/m-K-M-Auto-Sales-sp338241,1,1
D-24787209,JB Motors,N/A,12006 State Highway 249,Houston,TX,"Houston, TX",N/A,77086,"Im so glad I found this dealer! I went in expecting nothing but the customer service was amazing, Chris is an amazing salesman. He explained everything thoroughly and made the whole process quick and easy. I recommend Chris 100%. Definitely sending people this way.",https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,9 mi,3.0,2,https://www.cargurus.com/Cars/m-JB-Motors-sp410956,1,1
D-24787210,Doctor Cars LLC,N/A,6203 Gessner Rd,Houston,TX,"Houston, TX",N/A,77041,"Great experience would definitely recommend to anyone looking for a car to come here they have great deals 
and car was very clean before i bought it. Has no issues I have been driving it for a couple months now. If 
anyone is looking for a car go check them out.",https://static.cargurus.com/images/site/2024/08/15/11/52/doctor_cars_llc-pic-14317337676397621071-200x200.jpeg,9 mi,5.0,1,https://www.cargurus.com/Cars/m-Doctor-Cars-LLC-sp455368,1,1
D-24787211,TSW Financial,N/A,"2121 Brittmoore Rd,  SUITE 3100",Houston,TX,"Houston, TX",N/A,77043,"Manuel did a great job sending me images!
Sadly the car was WAY overpriced",https://static.cargurus.com/images/site/2023/04/22/13/33/tsw_financial-pic-8354390702010204356-200x200.jpeg,9 mi,4.7,3,https://www.cargurus.com/Cars/m-TSW-Financial-sp380047,1,1
D-24787212,Future Cars LLC,N/A,"2121 Brittmoore Rd,  Suite 7800",Houston,TX,"Houston, TX",N/A,77043,Dealer was willing to help me find my first car with what financing I can afford and some,https://static.cargurus.com/images/site/2022/07/19/18/01/future_cars_llc-pic-9142791137344976761-200x200.jpeg,9 mi,4.6,14,https://www.cargurus.com/Cars/m-Future-Cars-LLC-sp447102,1,1
D-24787213,"Autobyzack, Inc.",N/A,9120 Southwest Freeway,Houston,TX,"Houston, TX",N/A,77074,Pleasant experience honest people,https://static.cargurus.com/images/site/2015/03/20/12/26/autobyzack__inc_-pic-2983770574506185140-200x200.jpeg,9 mi,4.7,30,https://www.cargurus.com/Cars/m-Autobyzack-Inc-sp349729,1,1
D-24787214,Auto Moto Car,N/A,11560 N Houston Rosslyn Rd,Houston,TX,"Houston, TX",N/A,77088,Dealership was professional and helpful. Would definitely recommend,https://static.cargurus.com/images/site/2023/06/26/19/11/auto_moto_car-pic-2124017089580664785-200x200.jpeg,10 mi,4.8,6,https://www.cargurus.com/Cars/m-Auto-Moto-Car-sp450569,1,1
D-24787215,Auto Zap Motors,N/A,"2121 Brittmoore Rd,  Suite 4200",Houston,TX,"Houston, TX",N/A,77043,Good place to buy a car,https://static.cargurus.com/images/site/2023/05/25/13/25/auto_zap_motors-pic-16464686173215365940-200x200.jpeg,10 mi,4.0,1,https://www.cargurus.com/Cars/m-Auto-Zap-Motors-sp450974,1,1
D-24787216,America's Xtreme Auto,N/A,7200 Gulf Fwy,Houston,TX,"Houston, TX",N/A,77017,Outstanding customer service,https://static.cargurus.com/images/site/2022/02/14/13/42/america_s_xtreme_auto-pic-5824087677533159323-200x200.jpeg,10 mi,4.4,13,https://www.cargurus.com/Cars/m-Americas-Xtreme-Auto-sp444599,1,1
D-24787217,Gulfgate Dodge Chrysler Jeep RAM,N/A,7250 Gulf Fwy,Houston,TX,"Houston, TX",N/A,77017,No reviews available,No image,10 mi,5.0,1,https://www.cargurus.com/Cars/m-Gulfgate-Dodge-Chrysler-Jeep-RAM-sp238288,1,1
D-24787218,Sterling Mccall Toyota,N/A,9400 Southwest Freeway,Houston,TX,"Houston, TX",N/A,77074,Mr Ellis is wonderful.  Very helpful,https://static.cargurus.com/images/site/2019/04/02/17/12/sterling_mccall_toyota-pic-3510868478652978806-200x200.jpeg,10 mi,3.9,15,https://www.cargurus.com/Cars/m-Sterling-Mccall-Toyota-sp54938,1,1
D-24787219,Car Mart LLC,N/A,12935 South Main Street,Houston,TX,"Houston, TX",N/A,77035,These people had me come all the way from La Porte almost 40 minutes to tell me I could drive for 5 minutes.  Well as soon as i got on the road good the check engine light came on. He had the nerve to say it was bad gas. Save yourself trouble don't go here,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,10 mi,3.0,2,https://www.cargurus.com/Cars/m-Car-Mart-LLC-sp451372,1,1
D-24787220,Net Car Showroom,N/A,"5475 W Sam Houston Pkwy N,  STE. E",Houston,TX,"Houston, TX",N/A,77041,Very quick response.,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,10 mi,5.0,3,https://www.cargurus.com/Cars/m-Net-Car-Showroom-sp371449,1,1
D-24787221,Success Auto Sales,N/A,6501 Bellfort St,Houston,TX,"Houston, TX",N/A,77087,No reviews available,No image,10 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Success-Auto-Sales-sp284710,1,1
D-24787222,Deal 4 U Auto Sales,N/A,13215 Hiram Clarke Rd,Houston,TX,"Houston, TX",N/A,77045,No reviews available,https://static.cargurus.com/images/site/2024/06/06/19/37/deal_4_u_auto_sales-pic-18290616250499307527-200x200.jpeg,10 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Deal-4-U-Auto-Sales-sp455549,1,1
